timestamp,x,y,z
2024-08-28T13:19:01.479383,0.12,-0.85,-0.73
2024-08-28T13:19:01.714794,-0.06,-0.43,-0.98
2024-08-28T13:19:01.944412,0.31,-0.18,-1.04
2024-08-28T13:19:02.177813,0.06,-0.37,-0.98
2024-08-28T13:19:02.418993,0.06,-0.55,-0.85
2024-08-28T13:19:02.697195,-0.61,-0.85,-0.85
2024-08-28T13:19:02.932500,-0.49,-0.79,-0.92
2024-08-28T13:19:03.160668,-1.16,-1.16,-1.04
2024-08-28T13:19:03.393701,-0.55,-0.67,-0.98
2024-08-28T13:19:03.634455,-0.55,-0.67,-0.85
2024-08-28T13:19:03.879223,-0.18,-0.55,-0.73
2024-08-28T13:19:04.133241,-0.37,-0.61,-0.92
2024-08-28T13:19:04.373670,-0.61,-0.49,-0.98
2024-08-28T13:19:04.605377,-0.43,-0.49,-0.98
2024-08-28T13:19:04.839762,-0.61,-0.49,-0.98
2024-08-28T13:19:05.069599,-0.61,-0.43,-1.04
2024-08-28T13:19:05.320775,-0.49,-0.43,-0.98
2024-08-28T13:19:05.547083,-1.28,-0.85,-0.98
2024-08-28T13:19:05.813808,-0.24,-0.67,-1.04
2024-08-28T13:19:06.054930,-1.04,-0.85,-0.85
2024-08-28T13:19:07.180355,-1.1,-0.55,-0.85
2024-08-28T13:19:07.650129,-0.98,-0.61,-0.73
2024-08-28T13:19:07.884403,-0.92,-0.85,-0.79
2024-08-28T13:19:08.129082,-0.49,-0.43,-0.85
2024-08-28T13:19:08.378320,-0.43,-0.37,-0.79
2024-08-28T13:19:08.622882,-0.49,-0.73,-0.73
2024-08-28T13:19:08.867714,-0.98,-0.49,-1.04
2024-08-28T13:19:09.112002,-0.43,-0.12,-1.16
2024-08-28T13:19:09.356524,-0.12,-0.37,-0.79
2024-08-28T13:19:09.608340,-0.43,-0.55,-0.98
2024-08-28T13:19:09.845365,-0.43,-0.55,-1.16
2024-08-28T13:19:10.110838,-0.24,-0.61,-1.04
2024-08-28T13:19:10.408171,-0.43,-0.67,-0.79
2024-08-28T13:19:10.954854,-0.73,-0.55,-0.73
2024-08-28T13:19:11.464132,-0.55,-0.61,-0.73
2024-08-28T13:19:11.707766,-0.18,-0.67,-0.79
2024-08-28T13:19:11.966568,-0.43,-0.55,-0.98
2024-08-28T13:19:12.205086,-0.67,-0.37,-1.16
2024-08-28T13:19:12.434204,-0.55,-0.43,-1.1
2024-08-28T13:21:07.345081,-0.37,-0.49,-0.92
2024-08-28T13:21:09.040454,-0.31,-0.24,-0.98
2024-08-28T13:21:09.291212,-0.55,0.12,-1.1
2024-08-28T13:21:09.529532,-0.43,-0.12,-0.92
2024-08-28T13:21:09.753414,0.0,-0.06,-0.92
2024-08-28T13:21:09.996681,0.06,-0.18,-0.85
2024-08-28T13:21:10.224489,0.06,-0.06,-0.92
2024-08-28T13:21:10.454650,0.31,-0.12,-0.98
2024-08-28T13:21:10.690585,0.24,-0.37,-1.04
2024-08-28T13:21:10.923256,0.79,-0.55,-0.98
2024-08-28T13:21:11.160452,0.0,-0.55,-1.04
2024-08-28T13:21:11.408012,-0.61,-0.37,-0.92
2024-08-28T13:21:11.658262,-0.49,-0.43,-0.92
2024-08-28T13:21:11.895718,-0.79,-0.98,-0.73
2024-08-28T13:21:12.128346,-0.31,-0.79,-0.73
2024-08-28T13:21:12.357968,-0.79,-0.37,-0.98
2024-08-28T13:21:12.580415,-0.61,-0.12,-0.98
2024-08-28T13:21:12.822782,-0.98,-0.31,-0.85
2024-08-28T13:21:13.056243,-0.49,-0.18,-0.92
2024-08-28T13:21:13.305146,-0.12,-0.49,-0.85
2024-08-28T13:21:13.540726,-0.55,-0.79,-0.73
2024-08-28T13:21:13.773837,-0.67,-0.49,-0.85
2024-08-28T13:21:14.004385,-0.92,-0.31,-0.92
2024-08-28T13:21:14.222069,-1.22,-0.31,-1.04
2024-08-28T13:21:14.453384,-0.06,-0.73,-0.85
2024-08-28T13:21:14.697438,0.06,-0.61,-0.92
2024-08-28T13:21:14.935145,-0.18,-0.43,-1.04
2024-08-28T13:21:15.183248,-0.06,-0.37,-0.85
2024-08-28T13:21:15.416614,0.18,-0.67,-0.79
2024-08-28T13:21:15.665093,0.67,-0.92,-0.85
2024-08-28T13:21:15.901994,0.55,-0.49,-1.1
2024-08-28T13:21:16.138064,0.0,-0.06,-1.28
2024-08-28T13:21:16.375966,-0.73,-0.12,-1.16
2024-08-28T13:21:16.609049,-0.55,-0.61,-0.92
2024-08-28T13:21:17.220377,-0.37,-0.92,-0.85
2024-08-28T13:21:17.457825,-0.79,-0.85,-1.04
2024-08-28T13:21:17.690749,-0.49,-0.49,-0.98
2024-08-28T13:21:17.924747,-0.98,-0.24,-0.98
2024-08-28T13:21:18.192469,-1.16,-0.49,-0.85
2024-08-28T13:21:18.423841,-0.73,-0.61,-0.85
2024-08-28T13:21:18.650830,-0.49,-0.85,-0.85
2024-08-28T13:21:18.881056,-0.37,-0.67,-1.04
2024-08-28T13:21:19.112235,-0.85,-0.49,-0.98
2024-08-28T13:21:19.352221,-0.85,-0.43,-0.85
2024-08-28T13:21:19.575930,-0.85,-0.55,-0.79
2024-08-28T13:21:19.818250,0.06,-0.61,-0.85
2024-08-28T13:21:20.068424,0.06,-0.61,-0.92
2024-08-28T13:21:20.316999,0.06,-0.43,-0.92
2024-08-28T13:21:20.556242,-0.18,-0.43,-0.85
2024-08-28T13:21:20.772894,-0.12,-0.55,-0.92
2024-08-28T13:21:21.019549,-0.18,-0.67,-0.92
2024-08-28T13:21:21.258264,-0.12,-0.61,-0.92
2024-08-28T13:21:21.473621,-0.61,-0.61,-0.98
2024-08-28T13:21:21.721957,-0.61,-0.67,-0.79
2024-08-28T13:21:21.975052,-0.55,-0.61,-0.79
2024-08-28T13:21:22.209971,-0.31,-0.55,-0.92
2024-08-28T13:21:22.442835,-0.43,-0.49,-0.98
2024-08-28T13:21:22.672704,-0.24,-0.49,-0.98
2024-08-28T13:21:22.912271,-0.37,-0.61,-0.98
2024-08-28T13:21:23.144475,-0.43,-0.67,-0.92
2024-08-28T13:21:23.372972,-0.55,-0.73,-0.85
2024-08-28T13:21:23.608263,-0.79,-0.49,-1.1
2024-08-28T13:21:23.844865,-1.71,-0.06,-1.46
2024-08-28T13:21:24.074894,-1.71,-0.98,-1.22
2024-08-28T13:21:24.301920,-1.04,-0.61,-1.04
2024-08-28T13:21:24.536634,0.12,-0.43,-0.85
2024-08-28T13:21:24.764960,-0.49,-0.43,-1.04
2024-08-28T13:21:24.989988,-0.67,-0.73,-0.92
2024-08-28T13:21:25.210427,-0.18,-0.85,-0.85
2024-08-28T13:21:25.478644,-0.43,-0.61,-0.98
2024-08-28T13:21:25.703552,-0.85,-0.37,-1.1
2024-08-28T13:21:25.940741,-0.49,-0.55,-0.92
2024-08-28T13:21:26.163687,-0.37,-0.67,-0.85
2024-08-28T13:21:26.383702,-0.18,-0.67,-0.92
2024-08-28T13:21:26.622811,-0.37,-0.49,-0.98
2024-08-28T13:21:26.848899,-0.31,-0.43,-0.98
2024-08-28T13:21:27.080049,-0.61,-0.43,-0.92
2024-08-28T13:21:27.308993,-0.61,-0.67,-0.85
2024-08-28T13:21:27.532292,-0.18,-0.73,-0.79
2024-08-28T13:21:27.779026,-0.18,-0.61,-0.85
2024-08-28T13:21:28.002381,-0.79,-0.37,-0.98
2024-08-28T13:21:28.224272,-0.49,-0.37,-0.98
2024-08-28T13:21:57.525590,-0.73,-0.49,-1.16
2024-08-28T13:21:58.256942,-1.4,-0.73,-1.28
2024-08-28T13:21:58.496605,0.0,-0.55,-1.1
2024-08-28T13:21:58.732993,-0.12,-0.73,-1.1
2024-08-28T13:21:58.955148,-0.67,-0.49,-1.1
2024-08-28T13:21:59.190611,-1.1,-0.67,-0.98
2024-08-28T13:21:59.460283,-0.43,-0.73,-0.79
2024-08-28T13:21:59.692336,-0.24,-0.79,-0.73
2024-08-28T13:21:59.926161,-0.18,-0.67,-0.98
2024-08-28T13:22:00.173936,-0.79,-0.79,-1.04
2024-08-28T13:22:00.421598,-0.49,-0.61,-1.04
2024-08-28T13:22:00.660597,-0.67,-0.55,-0.98
2024-08-28T13:22:00.891529,-0.55,-0.55,-0.92
2024-08-28T13:22:01.138027,-0.67,-0.67,-0.85
2024-08-28T13:22:01.388702,-0.37,-0.67,-0.92
2024-08-28T13:22:01.621969,-0.43,-0.49,-1.04
2024-08-28T13:22:01.856212,-0.67,-0.43,-1.04
2024-08-28T13:22:02.090535,-0.55,-0.61,-0.92
2024-08-28T13:22:02.338124,-0.06,-0.85,-0.79
2024-08-28T13:22:02.575446,-0.73,-0.67,-0.98
2024-08-28T13:22:02.821648,-0.61,-0.49,-1.04
2024-08-28T13:22:03.058285,-0.85,-0.67,-0.92
2024-08-28T13:22:03.310576,0.12,-0.92,-0.61
2024-08-28T13:22:03.554778,-0.37,-0.79,-0.85
2024-08-28T13:22:03.793319,-0.73,-0.55,-1.1
2024-08-28T13:22:04.022387,-0.43,-0.67,-0.92
2024-08-28T13:22:04.274271,-0.73,-0.73,-0.79
2024-08-28T13:22:04.531737,-0.43,-0.79,-0.73
2024-08-28T13:22:04.758995,-0.85,-0.67,-0.98
2024-08-28T13:22:04.994583,-0.49,-0.43,-1.04
2024-08-28T13:22:05.227291,-0.55,-0.43,-0.98
2024-08-28T13:22:05.455161,-0.06,-0.37,-0.98
2024-08-28T13:22:05.688516,-0.61,-0.31,-1.16
2024-08-28T13:22:05.941549,-0.37,-0.43,-0.98
2024-08-28T13:22:06.178162,-0.12,-0.73,-0.79
2024-08-28T13:22:06.412216,-0.18,-0.79,-0.79
2024-08-28T13:22:07.576540,-0.55,-0.55,-0.98
2024-08-28T13:22:07.822060,-0.98,-0.37,-1.04
2024-08-28T13:22:08.058792,-0.61,-0.61,-0.98
2024-08-28T13:22:08.306105,-0.31,-0.79,-0.73
2024-08-28T13:22:08.555283,-0.49,-0.85,-0.73
2024-08-28T13:22:08.797020,-0.06,-0.85,-0.79
2024-08-28T13:22:09.022576,-0.49,-0.43,-0.92
2024-08-28T13:22:09.257326,-0.98,-0.55,-0.92
2024-08-28T13:22:09.492814,-0.31,-0.55,-0.98
2024-08-28T13:22:09.726578,0.18,-0.61,-0.85
2024-08-28T13:22:09.967129,-0.49,-0.55,-1.04
2024-08-28T13:22:10.203367,0.31,-0.43,-0.92
2024-08-28T13:22:10.430608,-0.24,-0.43,-0.79
2024-08-28T13:22:10.674463,0.31,-0.37,-0.67
2024-08-28T13:22:10.902418,-0.06,-0.43,-0.79
2024-08-28T13:22:11.137121,-0.18,-0.55,-0.92
2024-08-28T13:22:11.574998,-0.43,-0.49,-1.04
2024-08-28T13:22:11.804806,-0.24,-0.55,-0.98
2024-08-28T13:22:12.041351,-0.31,-0.37,-0.98
2024-08-28T13:22:12.294480,-0.31,-0.31,-0.92
2024-08-28T13:22:12.517804,-0.24,-0.31,-0.98
2024-08-28T13:22:12.760410,-0.37,-0.31,-1.04
2024-08-28T13:22:12.999520,0.12,-0.24,-1.1
2024-08-28T13:22:13.222527,-0.61,-0.43,-1.1
2024-08-28T13:22:13.492892,-0.18,-0.55,-0.92
2024-08-28T13:22:13.743872,-0.06,-0.67,-0.73
2024-08-28T13:22:13.997271,0.06,-0.43,-0.92
2024-08-28T13:22:14.427958,0.0,-0.43,-0.98
2024-08-28T13:22:14.666359,-0.06,-0.18,-1.1
2024-08-28T13:22:14.904058,-0.18,-0.18,-1.1
2024-08-28T13:22:15.129879,-0.43,-0.31,-1.1
2024-08-28T13:22:15.363272,-0.61,-0.67,-1.04
2024-08-28T13:22:15.608968,-0.37,-1.1,-0.98
2024-08-28T13:22:15.841141,-0.98,-0.67,-1.04
2024-08-28T13:22:16.082569,0.24,-0.24,-0.61
2024-08-28T13:22:16.330820,-0.31,-0.55,-0.67
2024-08-28T13:22:16.570393,-0.55,-1.16,-0.67
2024-08-28T13:22:16.818664,0.12,-0.55,-1.04
2024-08-28T13:22:17.074669,-0.12,-0.43,-1.16
2024-08-28T13:22:17.326785,0.24,-0.49,-0.67
2024-08-28T13:22:17.574729,0.06,-0.49,-0.55
2024-08-28T13:22:17.809871,-0.61,-0.98,-0.67
2024-08-28T13:22:18.417610,0.06,-0.85,-0.85
2024-08-28T13:22:18.657470,-0.18,-0.67,-0.98
2024-08-28T13:22:18.884953,0.55,-0.12,-0.92
2024-08-28T13:22:19.127189,0.12,-0.24,-0.92
2024-08-28T13:22:19.370043,0.18,-0.43,-1.04
2024-08-28T13:22:19.617640,0.24,-0.55,-1.04
2024-08-28T13:22:19.848094,0.06,-0.55,-0.98
2024-08-28T13:22:20.089669,0.0,-0.49,-0.92
2024-08-28T13:22:20.328161,-0.31,-0.49,-0.92
2024-08-28T13:22:20.583510,-0.18,-0.37,-0.92
2024-08-28T13:22:20.824424,-0.24,-0.31,-0.98
2024-08-28T13:22:21.059032,-0.37,-0.31,-1.04
2024-08-28T13:22:21.289889,-0.31,-0.31,-1.04
2024-08-28T13:22:21.522570,-0.61,-0.79,-0.98
2024-08-28T13:22:21.766736,-0.43,-0.92,-0.92
2024-08-28T13:22:21.995567,-0.24,-0.61,-0.85
2024-08-28T13:22:22.233895,-0.92,-0.61,-0.98
2024-08-28T13:22:22.472920,0.12,-0.79,-0.49
2024-08-28T13:22:22.714915,0.37,-0.79,-0.43
2024-08-28T13:22:22.950760,-0.12,-0.37,-0.73
2024-08-28T13:22:23.187675,-0.67,-0.43,-0.85
2024-08-28T13:22:23.413843,-0.24,-0.79,-0.73
2024-08-28T13:22:23.651991,0.55,-0.55,-0.73
2024-08-28T13:22:24.142543,-0.49,-0.37,-1.04
2024-08-28T13:22:24.372353,0.0,-0.18,-1.1
2024-08-28T13:22:24.944508,-0.24,-0.49,-0.98
2024-08-28T13:22:25.183564,-0.12,-0.49,-1.04
2024-08-28T13:22:25.429175,-0.37,-0.55,-1.1
2024-08-28T13:22:25.661903,-0.55,-0.73,-1.16
2024-08-28T13:22:25.883108,-0.12,-0.85,-0.92
2024-08-28T13:22:26.139504,-0.61,-0.49,-1.04
2024-08-28T13:22:26.374504,-1.04,-0.18,-1.1
2024-08-28T13:22:26.579513,-0.98,-0.43,-0.92
2024-08-28T13:22:26.817718,0.24,-1.1,-0.73
2024-08-28T13:22:27.058674,-0.67,-0.92,-1.1
2024-08-28T13:22:27.282533,-0.73,-0.24,-1.16
2024-08-28T13:22:27.520909,-1.16,0.12,-1.1
2024-08-28T13:22:27.775231,0.12,-0.31,-0.43
2024-08-28T13:22:27.997308,-0.06,-0.73,-0.55
2024-08-28T13:22:28.240875,-0.73,-0.67,-1.1
2024-08-28T13:22:28.465568,-0.55,-0.67,-1.22
2024-08-28T13:22:28.707714,-0.67,-0.61,-1.04
2024-08-28T13:22:28.922607,-0.24,-0.31,-0.73
2024-08-28T13:22:29.176544,-0.61,-0.55,-0.73
2024-08-28T13:22:29.411678,-0.43,-0.55,-0.85
2024-08-28T13:22:30.011854,-0.73,-0.79,-0.98
2024-08-28T13:22:30.263913,-0.37,-0.67,-0.98
2024-08-28T13:22:30.500362,-0.92,-0.73,-0.98
2024-08-28T13:22:30.723447,-0.67,-0.61,-0.98
2024-08-28T13:22:30.975708,-0.67,-0.49,-0.98
2024-08-28T13:22:31.197539,-0.92,-0.73,-0.92
2024-08-28T13:22:31.429039,-0.98,-0.92,-0.92
2024-08-28T13:22:32.024884,-0.67,-1.1,-0.79
2024-08-28T13:22:32.258906,-1.59,-1.53,-0.92
2024-08-28T13:22:32.496110,-1.28,-0.85,-1.04
2024-08-28T13:22:32.752714,-2.14,-0.92,-1.22
2024-08-28T13:22:32.985193,-0.49,-0.61,-0.92
2024-08-28T13:22:33.224629,-0.67,-0.85,-0.79
2024-08-28T13:22:33.454762,-0.98,-0.79,-1.04
2024-08-28T13:22:33.684464,-0.67,-0.73,-0.98
2024-08-28T13:22:33.921449,-0.73,-0.92,-0.85
2024-08-28T13:22:34.159397,-0.18,-0.61,-0.85
2024-08-28T13:22:34.393730,-1.1,-0.67,-0.98
2024-08-28T13:22:34.621720,-0.49,-1.1,-0.79
2024-08-28T13:22:34.861426,-0.85,-1.22,-0.73
2024-08-28T13:22:35.084847,-1.04,-0.79,-0.85
2024-08-28T13:22:35.354959,-0.49,-0.55,-0.85
2024-08-28T13:22:35.637703,-1.04,-1.16,-0.49
2024-08-28T13:22:35.870191,-0.37,-0.79,-0.67
2024-08-28T13:22:36.138979,-1.22,-0.85,-0.92
2024-08-28T13:22:36.377101,-0.67,-0.92,-0.85
2024-08-28T13:22:36.610163,-0.18,-0.92,-0.79
2024-08-28T13:22:36.841310,-1.16,-0.49,-1.04
2024-08-28T13:22:37.077496,-0.55,0.0,-0.98
2024-08-28T13:22:37.305674,-0.61,-0.18,-0.85
